Sample	filename	run_id	sample_id	treatment	tube_contents	expt	directory	expt_no	new_filename	optimization_only	Reads_sequenced	Reads_mapped	Unique_reads_mapped	Percent_mapped_reads	avg_quality	dinucleotide_repeats	mononucleotide_repeats	Ecoli_screen_result	Human_screen_result	Mouse_screen_result	Rat_screen_result	Unmapped_screen_result	Yeast_screen_result	Genome_coverage	Positive_chromosomes	Proportion_with_neighbours
expt08_A2-1	eosin-h2o_4np_a2-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	A2-1	eosin-h2o	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_A2-1.fastq.gz	True	4232323	455110	191292	10.75	33.4433078477	0	0.0	55.2763719361	5.03820581522	17.0973504019	4.63927756277	23.9	0.130991366478	0.050922801561	14	0.360126764621
expt01_F38C2	unstained_4np_f38c2.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38C2	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38C2.fastq.gz	False	2877616	1735968	1334653	60.32	34.3992040634	0	0.0	5.71909421641	7.21361698697	85.4387326286	19.0579366919	5.39	0.482721784962	0.191030192776	14	0.899393287766
expt01_F38H8	pi-stained-frozen_4np_f38h8.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38H8	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38H8.fastq.gz	True	2618683	146995	89682	5.61	34.4351863131	0	0.0	44.1038930093	24.5653749541	10.0656281337	3.87315203686	23.05	0.133043417826	0.0387899416097	6	0.35552193646
expt08_B3-1	eosin-etoh_4np_b3-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	B3-1	eosin-etoh	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_B3-1.fastq.gz	True	5581925	491274	236162	8.8	33.5371471311	0	0.0	58.1873633099	4.50651096531	13.1643893337	3.13509500592	24.98	0.101326270591	0.0708019130894	10	0.434314131786
expt11_G1H3	4np_g1h3.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1H3	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1H3.fastq.gz	False	4917213	2796723	1621476	56.87	32.7670139569	0	0.0	2.9934630102	11.8761957908	79.7383211097	18.3065609056	9.72	0.368702168367	0.174158622106	14	0.887204110858
expt01_F38A3	unstained_4np_f38a3.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38A3	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38A3.fastq.gz	False	1442082	1050586	990767	72.85	34.3806440965	0	0.0	1.07275304351	5.50550453372	93.3625225715	20.5366677669	3.98	0.538803564841	0.371438631496	18	0.919898886168
expt07_B4	unstained_4x1np_b4.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	B4	unstained	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_B4.fastq.gz	False	8976912	67550	18234	0.75	33.8214988629	0	0.0	53.8318094321	5.86501443696	1.72441450112	1.06873596407	39.01	0.186477382098	0.00369707461636	7	0.123015873016
expt09_D2-2	small-kit_4np_d2-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	D2-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_D2-2.fastq.gz	False	4917243	2709700	1676541	55.1	33.4597354656	0	0.0	12.6056281888	4.8678651148	76.6073421556	17.942841199	9.39	0.317881058673	0.214180921921	15	0.845879854785
expt06_F43A3	20-pcr-cycles_4np_f43a3.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43A3	20-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43A3.fastq.gz	False	7193776	11841	11102	0.16	33.4088003296	0	0.0	0.0700602518166	93.923774446	4.60796284805	5.33959204916	5.96	0.124106731789	0.00350635251313	1	0.100418410042
expt01_F38F4	pi-stained_4np_f38f4.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38F4	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38F4.fastq.gz	True	2900606	841437	458684	29.0	34.3824611133	0	0.0	30.3306305676	14.5649413623	42.0671658952	10.770738145	15.49	0.295937853051	0.0759807517385	9	0.818111604557
expt06_F43E2	23-pcr-cycles_4np_f43e2.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43E2	23-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43E2.fastq.gz	False	7343509	3917023	2409085	53.33	33.2546616338	0	0.0	12.9258327783	4.88384345458	76.5420439973	18.1426881517	9.09	0.271379862223	0.256961356768	16	0.891121895518
expt11_G1F1	4np_g1f1.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F1	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F1.fastq.gz	False	4526726	3010396	2088519	66.5	32.7555593159	0	0.0	1.74463685707	8.35338091735	86.366980138	19.2257987554	7.38	0.271387955544	0.162319180775	15	0.876898047722
expt01_F38F7	pi-stained-frozen_4np_f38f7.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38F7	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38F7.fastq.gz	True	2675208	4408	2897	0.16	34.4601802925	0	0.0	45.6641973315	30.5454068347	1.74602854202	2.14771603318	23.48	0.144324902606	0.00108564889528	15	0.027027027027
expt11_G1C7	4np_g1c7.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C7	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C7.fastq.gz	False	5581983	3219571	1958997	57.67	32.8805356448	0	0.0	1.72353253945	8.57352100242	77.6231703769	17.60852336	15.47	0.256824406344	0.283369032599	20	0.580274398136
expt11_G1F5	4np_g1f5.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F5	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F5.fastq.gz	False	6433228	3123550	1324151	48.55	32.979903557	0	0.0	5.8147632312	19.5801830481	68.1695185038	16.4056904099	10.32	0.270592916832	0.108770282562	8	0.847585648773
